check_id,batch_id,check_datetime,stage,firmness_kg_cm2,sugar_brix,defect_pct
CHK-004690,BAT-001564,2025-07-27 13:30:00,harvest,7.01,11.9,0.9
CHK-004691,BAT-001564,2025-08-09 14:39:00,pre_dispatch,5.15,14.3,3.4
CHK-004692,BAT-001564,2025-08-11 02:42:24,arrival,6.24,11.6,8.2
CHK-004693,BAT-001565,2025-09-10 07:30:00,harvest,7.81,11.0,3.5
CHK-004694,BAT-001565,2025-12-13 07:15:36,pre_dispatch,5.36,15.1,7.6
CHK-004695,BAT-001565,2025-12-14 04:34:24,arrival,4.72,16.6,12.3
CHK-004696,BAT-001566,2025-09-07 08:00:00,harvest,8.39,14.4,2.8
CHK-004697,BAT-001566,2025-11-21 10:44:24,pre_dispatch,5.67,13.3,8.2
CHK-004698,BAT-001566,2025-11-22 06:33:00,arrival,6.14,16.8,10.1
CHK-004699,BAT-001567,2025-09-20 11:45:00,harvest,6.58,15.3,3.1
CHK-004700,BAT-001567,2025-10-13 12:54:00,pre_dispatch,6.87,14.4,6.9
CHK-004701,BAT-001567,2025-10-15 00:58:36,arrival,4.4,13.9,4.0
CHK-004702,BAT-001568,2025-08-25 10:30:00,harvest,7.0,13.5,3.1
CHK-004703,BAT-001568,2025-09-15 11:18:00,pre_dispatch,6.77,16.9,7.2
CHK-004704,BAT-001568,2025-09-16 07:19:12,arrival,4.86,16.1,16.4
CHK-004705,BAT-001569,2025-10-08 10:15:00,harvest,8.04,14.9,0.7
CHK-004706,BAT-001569,2025-11-02 11:13:48,pre_dispatch,5.02,14.2,7.0
CHK-004707,BAT-001569,2025-11-02 19:27:24,arrival,5.13,16.4,12.4
CHK-004708,BAT-001570,2025-08-20 08:30:00,harvest,7.03,11.4,0.7
CHK-004709,BAT-001570,2025-08-29 09:27:00,pre_dispatch,5.21,12.0,3.5
CHK-004710,BAT-001570,2025-08-30 06:01:24,arrival,6.41,12.3,12.1
CHK-004711,BAT-001571,2025-08-28 15:15:00,harvest,7.32,11.6,2.3
CHK-004712,BAT-001571,2025-09-11 18:19:12,pre_dispatch,6.55,12.4,1.2
CHK-004713,BAT-001571,2025-09-13 01:39:48,arrival,5.16,13.2,11.3
CHK-004714,BAT-001572,2025-09-09 14:45:00,harvest,8.03,14.8,3.8
CHK-004715,BAT-001572,2025-12-31 18:04:12,pre_dispatch,7.25,16.8,2.6
CHK-004716,BAT-001572,2026-01-01 07:38:48,arrival,4.79,15.6,11.2
CHK-004717,BAT-001573,2025-10-01 14:45:00,harvest,8.18,14.1,2.6
CHK-004718,BAT-001573,2026-01-03 16:15:36,pre_dispatch,5.43,13.5,6.9
CHK-004719,BAT-001573,2026-01-04 00:51:12,arrival,4.17,15.0,11.6
CHK-004720,BAT-001574,2025-10-05 07:00:00,harvest,8.41,13.1,4.0
CHK-004721,BAT-001574,2026-01-25 06:39:36,pre_dispatch,6.9,12.0,3.4
CHK-004722,BAT-001574,2026-01-25 14:53:36,arrival,7.09,16.9,10.4
CHK-004723,BAT-001575,2025-09-27 13:45:00,harvest,6.98,14.5,1.9
CHK-004724,BAT-001575,2025-10-07 15:10:12,pre_dispatch,6.73,15.4,2.0
CHK-004725,BAT-001575,2025-10-08 11:27:24,arrival,5.6,13.9,6.7
CHK-004726,BAT-001576,2025-08-16 12:45:00,harvest,7.56,12.6,3.4
CHK-004727,BAT-001576,2025-11-29 12:42:00,pre_dispatch,6.15,15.6,2.0
CHK-004728,BAT-001576,2025-11-30 06:20:12,arrival,6.58,12.1,9.0
CHK-004729,BAT-001577,2025-09-09 07:45:00,harvest,8.47,14.7,2.9
CHK-004730,BAT-001577,2025-11-15 10:22:48,pre_dispatch,6.99,14.4,4.9
CHK-004731,BAT-001577,2025-11-16 05:25:36,arrival,6.27,15.6,14.3
CHK-004732,BAT-001578,2025-08-25 13:30:00,harvest,7.85,13.2,1.0
CHK-004733,BAT-001578,2025-11-18 17:28:12,pre_dispatch,7.46,15.3,3.8
CHK-004734,BAT-001578,2025-11-19 02:05:24,arrival,6.22,13.5,17.0
CHK-004735,BAT-001579,2025-08-06 10:30:00,harvest,7.14,15.0,3.4
CHK-004736,BAT-001579,2025-08-27 13:29:24,pre_dispatch,7.78,17.0,2.8
CHK-004737,BAT-001579,2025-08-28 01:48:36,arrival,6.41,16.1,17.3
CHK-004738,BAT-001580,2025-08-08 15:15:00,harvest,7.92,11.7,1.7
CHK-004739,BAT-001580,2025-08-13 14:55:48,pre_dispatch,6.58,14.4,4.0
CHK-004740,BAT-001580,2025-08-14 23:01:12,arrival,4.2,13.5,5.8
CHK-004741,BAT-001581,2025-10-16 11:45:00,harvest,7.58,12.5,0.6
CHK-004742,BAT-001581,2025-12-02 14:50:24,pre_dispatch,6.64,13.9,3.3
CHK-004743,BAT-001581,2025-12-04 10:41:00,arrival,5.4,16.9,13.8
CHK-004744,BAT-001582,2025-10-10 09:00:00,harvest,7.72,16.1,1.0
CHK-004745,BAT-001582,2026-02-04 08:50:24,pre_dispatch,7.76,15.4,3.9
CHK-004746,BAT-001582,2026-02-05 16:52:00,arrival,4.98,16.8,6.1
CHK-004747,BAT-001583,2025-09-26 12:15:00,harvest,6.61,12.8,1.6
CHK-004748,BAT-001583,2025-10-09 16:11:24,pre_dispatch,5.82,16.3,5.8
CHK-004749,BAT-001583,2025-10-10 09:15:00,arrival,4.46,15.2,8.6
CHK-004750,BAT-001584,2025-08-18 15:30:00,harvest,6.77,14.3,0.6
CHK-004751,BAT-001584,2025-11-26 19:10:12,pre_dispatch,5.53,13.1,5.8
CHK-004752,BAT-001584,2025-11-27 12:36:36,arrival,4.4,12.0,2.0
CHK-004753,BAT-001585,2025-09-03 07:45:00,harvest,6.98,15.2,1.3
CHK-004754,BAT-001585,2025-09-19 08:21:00,pre_dispatch,7.54,14.9,7.7
CHK-004755,BAT-001585,2025-09-19 16:22:12,arrival,5.9,14.6,13.3
CHK-004756,BAT-001586,2025-10-20 11:45:00,harvest,7.47,11.5,3.1
CHK-004757,BAT-001586,2025-12-19 15:45:00,pre_dispatch,5.19,11.6,2.9
CHK-004758,BAT-001586,2025-12-20 05:20:12,arrival,7.09,12.2,4.0
CHK-004759,BAT-001587,2025-08-20 12:30:00,harvest,7.13,15.1,2.4
CHK-004760,BAT-001587,2025-08-24 14:36:36,pre_dispatch,5.76,16.7,2.0
CHK-004761,BAT-001587,2025-08-26 02:34:48,arrival,6.49,12.3,15.8
CHK-004762,BAT-001588,2025-09-17 07:45:00,harvest,7.47,13.9,3.4
CHK-004763,BAT-001588,2025-10-25 08:53:24,pre_dispatch,7.48,15.0,4.1
CHK-004764,BAT-001588,2025-10-27 03:27:36,arrival,6.51,12.5,2.7
CHK-004765,BAT-001589,2025-10-17 12:30:00,harvest,7.4,12.0,3.7
CHK-004766,BAT-001589,2026-01-13 14:15:00,pre_dispatch,6.86,15.6,1.9
CHK-004767,BAT-001589,2026-01-14 09:04:36,arrival,5.19,13.7,10.6
CHK-004768,BAT-001590,2025-09-09 09:30:00,harvest,7.13,11.4,3.6
CHK-004769,BAT-001590,2025-10-23 11:21:36,pre_dispatch,7.06,12.8,2.2
CHK-004770,BAT-001590,2025-10-24 06:36:48,arrival,4.49,15.6,6.4
CHK-004771,BAT-001591,2025-09-03 15:00:00,harvest,7.13,12.9,3.7
CHK-004772,BAT-001591,2026-01-16 18:24:00,pre_dispatch,6.7,13.9,5.2
CHK-004773,BAT-001591,2026-01-17 02:08:24,arrival,5.01,14.2,4.5
CHK-004774,BAT-001592,2025-09-18 14:45:00,harvest,6.89,14.4,2.1
CHK-004775,BAT-001592,2026-01-07 15:38:24,pre_dispatch,6.24,16.6,7.3
CHK-004776,BAT-001592,2026-01-08 00:38:00,arrival,5.56,12.7,5.1
CHK-004777,BAT-001593,2025-09-04 14:45:00,harvest,7.17,12.2,2.6
CHK-004778,BAT-001593,2025-09-13 15:19:12,pre_dispatch,5.46,14.9,7.8
CHK-004779,BAT-001593,2025-09-14 00:16:48,arrival,4.61,15.2,13.4
CHK-004780,BAT-001594,2025-10-01 13:45:00,harvest,8.04,15.3,2.4
CHK-004781,BAT-001594,2026-01-14 13:26:24,pre_dispatch,5.72,14.5,2.4
CHK-004782,BAT-001594,2026-01-16 02:15:36,arrival,4.17,12.6,14.1
CHK-004783,BAT-001595,2025-06-11 07:45:00,harvest,7.91,15.8,0.9
CHK-004784,BAT-001595,2025-06-20 08:08:24,pre_dispatch,7.37,11.8,1.6
CHK-004785,BAT-001595,2025-06-20 20:33:36,arrival,5.46,13.7,4.0
CHK-004786,BAT-001596,2025-10-01 12:30:00,harvest,8.39,14.5,3.7
CHK-004787,BAT-001596,2025-11-17 13:46:48,pre_dispatch,5.91,16.3,7.1
CHK-004788,BAT-001596,2025-11-17 21:40:24,arrival,4.67,12.8,13.6
CHK-004789,BAT-001597,2025-09-12 09:00:00,harvest,6.7,14.4,0.5
CHK-004790,BAT-001597,2025-11-19 08:37:48,pre_dispatch,6.01,15.2,6.5
CHK-004791,BAT-001597,2025-11-19 16:44:12,arrival,7.2,11.7,1.6
CHK-004792,BAT-001598,2025-10-16 08:15:00,harvest,7.79,12.9,2.1
CHK-004793,BAT-001598,2025-11-25 10:52:12,pre_dispatch,6.55,13.2,3.0
CHK-004794,BAT-001598,2025-11-26 13:51:36,arrival,6.47,15.5,6.1
CHK-004795,BAT-001599,2025-08-26 07:45:00,harvest,6.72,12.1,3.1
CHK-004796,BAT-001599,2025-09-15 10:27:36,pre_dispatch,7.11,11.7,3.9
CHK-004797,BAT-001599,2025-09-16 22:20:00,arrival,7.02,15.5,11.6
CHK-004798,BAT-001600,2025-07-07 14:00:00,harvest,7.96,13.9,1.3
CHK-004799,BAT-001600,2025-07-21 16:58:48,pre_dispatch,7.78,13.5,4.8
CHK-004800,BAT-001600,2025-07-23 04:16:12,arrival,7.11,14.0,8.1
CHK-004801,BAT-001601,2025-08-23 09:45:00,harvest,8.44,11.0,1.5
CHK-004802,BAT-001601,2025-08-30 10:18:00,pre_dispatch,6.64,14.7,5.7
CHK-004803,BAT-001601,2025-08-30 18:29:48,arrival,4.55,13.5,4.6
CHK-004804,BAT-001602,2025-08-14 08:45:00,harvest,7.25,13.7,2.7
CHK-004805,BAT-001602,2025-08-23 10:36:36,pre_dispatch,7.19,13.9,4.1
CHK-004806,BAT-001602,2025-08-25 06:13:12,arrival,5.12,13.9,17.9
CHK-004807,BAT-001603,2025-09-30 10:15:00,harvest,6.55,14.9,1.3
CHK-004808,BAT-001603,2026-03-19 10:03:00,pre_dispatch,5.81,14.4,6.4
CHK-004809,BAT-001603,2026-03-20 04:22:24,arrival,6.83,16.5,9.9
CHK-004810,BAT-001604,2025-08-19 11:45:00,harvest,8.5,12.8,1.0
CHK-004811,BAT-001604,2025-08-26 11:36:36,pre_dispatch,5.9,14.1,6.9
CHK-004812,BAT-001604,2025-08-26 20:05:36,arrival,4.02,11.9,4.4
CHK-004813,BAT-001605,2025-09-14 08:15:00,harvest,8.4,13.6,3.5
CHK-004814,BAT-001605,2025-11-07 11:28:48,pre_dispatch,6.03,13.6,2.4
CHK-004815,BAT-001605,2025-11-08 06:24:12,arrival,6.93,15.7,2.5
CHK-004816,BAT-001606,2025-09-02 11:00:00,harvest,7.49,16.1,2.8
CHK-004817,BAT-001606,2025-12-15 13:00:00,pre_dispatch,5.62,14.0,3.6
CHK-004818,BAT-001606,2025-12-16 07:08:36,arrival,6.28,16.9,13.1
CHK-004819,BAT-001607,2025-10-02 07:15:00,harvest,7.95,14.0,1.8
CHK-004820,BAT-001607,2025-12-23 07:27:00,pre_dispatch,5.36,13.1,5.5
CHK-004821,BAT-001607,2025-12-24 01:40:48,arrival,6.96,16.8,16.8
CHK-004822,BAT-001608,2025-09-08 08:45:00,harvest,6.61,11.1,3.2
CHK-004823,BAT-001608,2025-10-05 09:58:48,pre_dispatch,5.15,15.0,3.4
CHK-004824,BAT-001608,2025-10-06 22:34:12,arrival,7.0,12.4,17.5
CHK-004825,BAT-001609,2025-09-09 10:45:00,harvest,7.71,13.0,3.3
CHK-004826,BAT-001609,2025-10-16 11:01:48,pre_dispatch,7.62,11.8,4.4
CHK-004827,BAT-001609,2025-10-16 23:33:12,arrival,4.88,15.9,14.4
CHK-004828,BAT-001610,2025-09-10 09:45:00,harvest,8.23,12.7,1.1
CHK-004829,BAT-001610,2026-01-06 09:36:00,pre_dispatch,6.55,11.9,7.3
CHK-004830,BAT-001610,2026-01-07 04:50:36,arrival,4.17,12.2,6.4
CHK-004831,BAT-001611,2025-09-05 13:30:00,harvest,7.04,13.6,0.8
CHK-004832,BAT-001611,2025-09-20 13:22:48,pre_dispatch,7.38,14.2,8.0
CHK-004833,BAT-001611,2025-09-21 00:01:36,arrival,4.91,16.7,16.3
CHK-004834,BAT-001612,2025-09-06 07:00:00,harvest,7.64,14.5,2.7
CHK-004835,BAT-001612,2025-09-17 08:46:12,pre_dispatch,6.04,14.7,4.9
CHK-004836,BAT-001612,2025-09-19 03:21:00,arrival,6.78,16.2,11.8
CHK-004837,BAT-001613,2025-07-22 07:15:00,harvest,8.09,14.4,3.6
CHK-004838,BAT-001613,2025-08-04 09:18:36,pre_dispatch,6.88,12.4,7.4
CHK-004839,BAT-001613,2025-08-05 05:30:12,arrival,4.15,16.8,8.9
CHK-004840,BAT-001614,2025-08-12 08:00:00,harvest,8.42,12.8,3.2
CHK-004841,BAT-001614,2025-08-28 08:41:24,pre_dispatch,6.22,16.7,2.1
CHK-004842,BAT-001614,2025-08-28 17:21:48,arrival,6.48,12.6,3.4
CHK-004843,BAT-001615,2025-09-23 12:30:00,harvest,6.91,11.8,1.7
CHK-004844,BAT-001615,2025-10-04 13:01:12,pre_dispatch,6.92,14.6,1.5
CHK-004845,BAT-001615,2025-10-06 07:25:12,arrival,6.09,12.8,16.8
CHK-004846,BAT-001616,2025-10-08 13:30:00,harvest,8.05,13.2,3.6
CHK-004847,BAT-001616,2025-11-30 17:22:12,pre_dispatch,6.01,16.0,2.0
CHK-004848,BAT-001616,2025-12-01 04:50:24,arrival,6.27,14.6,8.4
CHK-004849,BAT-001617,2025-07-10 13:00:00,harvest,8.2,13.2,1.4
CHK-004850,BAT-001617,2025-07-23 14:03:36,pre_dispatch,5.34,16.4,8.2
CHK-004851,BAT-001617,2025-07-25 08:09:48,arrival,6.41,15.5,12.2
CHK-004852,BAT-001618,2025-09-21 09:30:00,harvest,7.57,14.1,0.6
CHK-004853,BAT-001618,2026-01-14 09:45:00,pre_dispatch,5.96,16.1,1.3
CHK-004854,BAT-001618,2026-01-14 19:34:24,arrival,6.17,12.2,12.0
CHK-004855,BAT-001619,2025-09-07 07:45:00,harvest,7.81,16.1,1.7
CHK-004856,BAT-001619,2025-10-03 09:06:36,pre_dispatch,6.0,15.4,6.4
CHK-004857,BAT-001619,2025-10-04 05:06:48,arrival,6.89,16.2,8.5
CHK-004858,BAT-001620,2025-09-23 13:00:00,harvest,8.06,13.8,4.0
CHK-004859,BAT-001620,2026-01-01 15:24:36,pre_dispatch,6.91,11.8,5.8
CHK-004860,BAT-001620,2026-01-02 08:45:00,arrival,6.45,14.9,14.4
CHK-004861,BAT-001621,2025-08-07 10:45:00,harvest,7.84,11.6,3.3
CHK-004862,BAT-001621,2025-08-11 12:09:36,pre_dispatch,7.27,14.4,5.1
CHK-004863,BAT-001621,2025-08-12 21:32:48,arrival,5.58,13.1,12.9
CHK-004864,BAT-001622,2025-09-14 12:45:00,harvest,7.29,12.5,1.7
CHK-004865,BAT-001622,2025-12-12 13:25:48,pre_dispatch,5.8,15.7,5.4
CHK-004866,BAT-001622,2025-12-13 10:49:36,arrival,5.07,13.7,7.7
CHK-004867,BAT-001623,2025-09-24 10:00:00,harvest,7.15,13.7,2.8
CHK-004868,BAT-001623,2026-01-10 11:37:48,pre_dispatch,7.02,14.2,3.4
CHK-004869,BAT-001623,2026-01-10 21:11:12,arrival,6.03,16.8,4.8
CHK-004870,BAT-001624,2025-09-10 11:00:00,harvest,7.01,13.6,1.8
CHK-004871,BAT-001624,2025-11-29 13:42:00,pre_dispatch,7.69,12.1,6.8
CHK-004872,BAT-001624,2025-11-30 21:59:00,arrival,6.85,13.6,16.2
CHK-004873,BAT-001625,2025-07-08 15:15:00,harvest,6.75,12.3,2.5
CHK-004874,BAT-001625,2025-07-30 18:51:00,pre_dispatch,7.41,11.6,3.8
CHK-004875,BAT-001625,2025-08-01 13:33:00,arrival,6.67,13.2,6.8
CHK-004876,BAT-001626,2025-08-11 12:15:00,harvest,8.3,14.4,3.8
CHK-004877,BAT-001626,2025-09-01 11:57:00,pre_dispatch,6.25,15.9,2.0
CHK-004878,BAT-001626,2025-09-01 22:20:12,arrival,6.64,17.2,8.4
CHK-004879,BAT-001627,2025-07-02 12:30:00,harvest,6.59,15.5,2.3
CHK-004880,BAT-001627,2025-07-15 14:03:00,pre_dispatch,6.05,13.3,8.2
CHK-004881,BAT-001627,2025-07-17 02:37:00,arrival,5.19,13.6,12.9
CHK-004882,BAT-001628,2025-10-21 15:15:00,harvest,6.7,15.2,0.8
CHK-004883,BAT-001628,2026-01-18 17:11:24,pre_dispatch,6.3,16.1,6.9
CHK-004884,BAT-001628,2026-01-19 03:11:00,arrival,4.46,16.5,9.6
CHK-004885,BAT-001629,2025-10-21 08:30:00,harvest,7.25,15.2,0.8
CHK-004886,BAT-001629,2025-12-10 11:30:00,pre_dispatch,5.6,13.7,7.1
CHK-004887,BAT-001629,2025-12-11 08:41:36,arrival,5.61,12.2,8.2
CHK-004888,BAT-001630,2025-09-09 15:30:00,harvest,7.52,12.9,1.5
CHK-004889,BAT-001630,2025-11-24 18:13:12,pre_dispatch,6.28,13.8,4.9
CHK-004890,BAT-001630,2025-11-25 11:48:00,arrival,4.74,14.3,3.3
CHK-004891,BAT-001631,2025-08-09 12:00:00,harvest,7.74,12.6,2.6
CHK-004892,BAT-001631,2025-08-22 12:54:36,pre_dispatch,5.93,13.6,4.6
CHK-004893,BAT-001631,2025-08-23 01:09:12,arrival,5.32,15.9,16.6
CHK-004894,BAT-001632,2025-06-26 08:30:00,harvest,7.32,12.0,1.1
CHK-004895,BAT-001632,2025-07-02 10:57:36,pre_dispatch,5.77,16.0,3.9
CHK-004896,BAT-001632,2025-07-02 20:24:36,arrival,6.16,14.0,13.5
CHK-004897,BAT-001633,2025-10-02 11:30:00,harvest,8.01,12.7,2.0
CHK-004898,BAT-001633,2026-02-17 13:45:00,pre_dispatch,5.22,15.3,6.0
CHK-004899,BAT-001633,2026-02-18 15:45:24,arrival,4.4,13.2,7.8
CHK-004900,BAT-001634,2025-10-04 08:30:00,harvest,7.21,15.8,3.9
CHK-004901,BAT-001634,2025-10-26 10:42:36,pre_dispatch,6.07,16.3,2.4
CHK-004902,BAT-001634,2025-10-26 17:57:48,arrival,4.8,13.9,4.5
CHK-004903,BAT-001635,2025-09-29 10:15:00,harvest,7.41,14.0,0.9
CHK-004904,BAT-001635,2026-03-20 11:34:48,pre_dispatch,6.32,11.9,6.4
CHK-004905,BAT-001635,2026-03-21 23:12:36,arrival,6.87,14.2,8.1
CHK-004906,BAT-001636,2025-08-31 15:45:00,harvest,7.84,15.0,3.4
CHK-004907,BAT-001636,2025-11-17 16:47:24,pre_dispatch,7.75,16.4,3.6
CHK-004908,BAT-001636,2025-11-18 11:36:48,arrival,5.66,17.0,13.5
CHK-004909,BAT-001637,2025-08-03 09:45:00,harvest,8.49,14.4,2.6
CHK-004910,BAT-001637,2025-08-25 11:10:12,pre_dispatch,6.39,16.4,4.0
CHK-004911,BAT-001637,2025-08-25 22:48:00,arrival,5.24,15.1,13.9
CHK-004912,BAT-001638,2025-10-24 09:45:00,harvest,7.0,13.1,2.4
CHK-004913,BAT-001638,2026-03-03 13:06:00,pre_dispatch,5.34,12.2,2.0
CHK-004914,BAT-001638,2026-03-04 08:15:36,arrival,6.62,13.7,2.9
CHK-004915,BAT-001639,2025-10-25 10:45:00,harvest,6.67,13.5,1.8
CHK-004916,BAT-001639,2026-03-24 14:18:36,pre_dispatch,7.4,14.8,2.8
CHK-004917,BAT-001639,2026-03-25 10:54:48,arrival,4.51,15.5,11.7
CHK-004918,BAT-001640,2025-10-11 11:45:00,harvest,8.3,12.2,3.1
CHK-004919,BAT-001640,2025-11-11 11:25:12,pre_dispatch,7.63,12.6,8.2
CHK-004920,BAT-001640,2025-11-12 20:43:36,arrival,5.53,13.0,16.8
CHK-004921,BAT-001641,2025-10-20 13:00:00,harvest,6.95,13.3,1.1
CHK-004922,BAT-001641,2026-01-29 15:52:12,pre_dispatch,7.32,14.2,5.5
CHK-004923,BAT-001641,2026-01-31 18:03:24,arrival,6.69,13.9,11.9
CHK-004924,BAT-001642,2025-10-02 11:15:00,harvest,6.94,13.6,1.4
CHK-004925,BAT-001642,2026-01-28 13:41:24,pre_dispatch,5.02,12.1,4.9
CHK-004926,BAT-001642,2026-01-29 10:06:00,arrival,6.31,17.0,2.8
CHK-004927,BAT-001643,2025-07-23 08:45:00,harvest,6.99,15.3,2.7
CHK-004928,BAT-001643,2025-07-30 11:06:00,pre_dispatch,6.63,14.2,3.9
CHK-004929,BAT-001643,2025-08-01 01:22:24,arrival,4.7,13.2,11.4
CHK-004930,BAT-001644,2025-09-09 11:30:00,harvest,7.93,11.1,1.6
CHK-004931,BAT-001644,2025-10-28 12:43:48,pre_dispatch,6.63,16.4,4.3
CHK-004932,BAT-001644,2025-10-28 20:37:00,arrival,6.35,15.5,17.6
CHK-004933,BAT-001645,2025-09-29 15:00:00,harvest,7.31,11.5,2.6
CHK-004934,BAT-001645,2025-10-13 16:28:48,pre_dispatch,6.26,14.0,4.2
CHK-004935,BAT-001645,2025-10-14 00:37:36,arrival,6.24,14.0,12.5
CHK-004936,BAT-001646,2025-08-05 12:15:00,harvest,7.2,16.5,2.0
CHK-004937,BAT-001646,2025-08-25 14:06:36,pre_dispatch,7.77,13.1,5.2
CHK-004938,BAT-001646,2025-08-25 21:29:36,arrival,4.64,13.8,16.5
CHK-004939,BAT-001647,2025-09-11 12:30:00,harvest,6.73,12.1,3.1
CHK-004940,BAT-001647,2025-12-15 13:40:48,pre_dispatch,7.07,16.8,8.1
CHK-004941,BAT-001647,2025-12-17 07:26:24,arrival,5.86,13.7,2.0
CHK-004942,BAT-001648,2025-08-31 13:30:00,harvest,8.16,11.4,1.2
CHK-004943,BAT-001648,2025-12-15 15:07:12,pre_dispatch,6.64,13.3,1.8
CHK-004944,BAT-001648,2025-12-15 23:53:36,arrival,5.01,15.2,8.9
CHK-004945,BAT-001649,2025-07-30 10:30:00,harvest,8.11,15.4,2.2
CHK-004946,BAT-001649,2025-08-17 12:57:36,pre_dispatch,6.73,13.4,5.2
CHK-004947,BAT-001649,2025-08-19 00:54:12,arrival,4.36,13.6,7.9
CHK-004948,BAT-001650,2025-10-14 08:45:00,harvest,6.72,12.6,2.7
CHK-004949,BAT-001650,2025-12-15 08:25:48,pre_dispatch,6.07,14.1,7.0
CHK-004950,BAT-001650,2025-12-16 20:35:36,arrival,6.01,15.2,13.6
CHK-004951,BAT-001651,2025-07-31 09:15:00,harvest,7.34,12.8,3.5
CHK-004952,BAT-001651,2025-08-11 11:03:00,pre_dispatch,6.49,13.2,5.7
CHK-004953,BAT-001651,2025-08-12 19:52:24,arrival,4.44,17.0,2.7
CHK-004954,BAT-001652,2025-10-10 08:15:00,harvest,6.66,13.0,2.7
CHK-004955,BAT-001652,2025-10-29 10:42:36,pre_dispatch,5.82,12.9,3.2
CHK-004956,BAT-001652,2025-10-29 20:05:00,arrival,4.74,11.9,9.8
CHK-004957,BAT-001653,2025-08-15 08:15:00,harvest,7.06,13.9,1.9
CHK-004958,BAT-001653,2025-09-12 07:47:24,pre_dispatch,7.2,14.4,7.1
CHK-004959,BAT-001653,2025-09-13 04:04:12,arrival,6.37,14.6,14.0
CHK-004960,BAT-001654,2025-09-22 09:00:00,harvest,6.83,16.5,2.6
CHK-004961,BAT-001654,2025-10-10 12:36:00,pre_dispatch,5.53,14.5,4.9
CHK-004962,BAT-001654,2025-10-12 00:25:00,arrival,6.05,13.6,11.6
CHK-004963,BAT-001655,2025-08-22 12:30:00,harvest,7.74,12.7,2.7
CHK-004964,BAT-001655,2025-09-09 14:49:12,pre_dispatch,6.67,13.1,4.5
CHK-004965,BAT-001655,2025-09-10 00:17:24,arrival,6.04,14.9,5.8
CHK-004966,BAT-001656,2025-08-25 07:00:00,harvest,7.61,14.8,1.8
CHK-004967,BAT-001656,2025-10-31 08:58:12,pre_dispatch,5.41,14.6,4.6
CHK-004968,BAT-001656,2025-10-31 20:15:36,arrival,4.92,15.6,4.7
CHK-004969,BAT-001657,2025-09-20 14:30:00,harvest,7.28,16.2,3.2
CHK-004970,BAT-001657,2026-01-30 18:05:24,pre_dispatch,6.81,15.0,2.3
CHK-004971,BAT-001657,2026-02-01 05:09:00,arrival,6.32,12.6,12.4
CHK-004972,BAT-001658,2025-10-01 13:30:00,harvest,6.58,15.7,3.3
CHK-004973,BAT-001658,2025-12-12 13:09:00,pre_dispatch,5.14,14.2,4.9
CHK-004974,BAT-001658,2025-12-12 21:56:48,arrival,6.89,12.3,8.9
CHK-004975,BAT-001659,2025-10-20 11:45:00,harvest,7.32,15.8,1.6
CHK-004976,BAT-001659,2026-02-01 13:59:24,pre_dispatch,7.48,11.8,4.0
CHK-004977,BAT-001659,2026-02-01 23:45:00,arrival,5.3,14.1,4.7
CHK-004978,BAT-001660,2025-08-30 10:45:00,harvest,6.6,12.3,3.7
CHK-004979,BAT-001660,2025-09-28 13:28:12,pre_dispatch,5.99,12.0,8.0
CHK-004980,BAT-001660,2025-09-28 22:03:12,arrival,4.9,16.3,16.8
CHK-004981,BAT-001661,2025-09-30 11:00:00,harvest,8.23,14.4,3.1
CHK-004982,BAT-001661,2025-12-12 11:33:00,pre_dispatch,5.28,15.7,1.5
CHK-004983,BAT-001661,2025-12-13 12:53:24,arrival,6.26,13.6,4.1
CHK-004984,BAT-001662,2025-10-02 14:30:00,harvest,7.12,11.3,1.1
CHK-004985,BAT-001662,2025-11-16 16:15:36,pre_dispatch,7.61,15.9,3.5
CHK-004986,BAT-001662,2025-11-17 03:42:00,arrival,7.16,15.3,6.9
CHK-004987,BAT-001663,2025-08-29 09:15:00,harvest,8.22,16.4,1.2
CHK-004988,BAT-001663,2025-10-19 10:18:00,pre_dispatch,6.59,14.7,4.4
CHK-004989,BAT-001663,2025-10-19 19:07:48,arrival,6.57,16.1,12.6
CHK-004990,BAT-001664,2025-08-28 13:00:00,harvest,8.31,12.4,2.2
CHK-004991,BAT-001664,2025-11-28 15:12:00,pre_dispatch,6.98,12.5,5.6
CHK-004992,BAT-001664,2025-11-30 09:02:24,arrival,5.44,13.7,13.9
CHK-004993,BAT-001665,2025-08-11 13:30:00,harvest,7.54,11.7,1.1
CHK-004994,BAT-001665,2025-08-22 14:10:48,pre_dispatch,7.18,14.8,5.2
CHK-004995,BAT-001665,2025-08-22 21:45:12,arrival,4.96,16.8,13.2
CHK-004996,BAT-001666,2025-09-03 12:45:00,harvest,7.55,11.7,1.2
CHK-004997,BAT-001666,2025-09-13 13:23:24,pre_dispatch,5.62,16.3,2.4
CHK-004998,BAT-001666,2025-09-15 01:53:36,arrival,5.31,13.6,3.6
CHK-004999,BAT-001667,2025-06-21 13:30:00,harvest,7.07,12.8,3.1
CHK-005000,BAT-001667,2025-06-25 14:48:36,pre_dispatch,7.0,13.4,4.6
CHK-005001,BAT-001667,2025-06-26 11:53:00,arrival,5.49,13.1,6.3
CHK-005002,BAT-001668,2025-10-03 13:00:00,harvest,8.16,14.1,2.1
CHK-005003,BAT-001668,2025-10-13 12:42:00,pre_dispatch,7.36,15.0,6.3
