shipment_id,batch_id,destination_market,destination_region,vehicle_type,planned_departure_datetime,planned_arrival_datetime,planned_duration_hours,actual_departure_datetime,actual_arrival_datetime,actual_delay_minutes,cold_chain_incident,transit_temp_mean_c
SHP-001498,BAT-001498,Berlin,Western Europe,Insulated Van,2025-10-07 18:15:00,2025-10-09 08:15:00,38.0,2025-10-07 18:39:00,2025-10-09 08:39:00,24,False,4.0
SHP-001499,BAT-001499,Berlin,Western Europe,Reefer Truck,2025-09-16 19:35:24,2025-09-18 09:35:24,38.0,2025-09-16 20:20:24,2025-09-18 10:20:24,45,False,2.6
SHP-001500,BAT-001500,Chișinău Local,Domestic,Insulated Van,2025-07-30 13:54:36,2025-07-30 17:54:36,4.0,2025-07-30 15:54:36,2025-07-31 01:25:36,451,False,3.2
SHP-001501,BAT-001501,Iași,Romania,Insulated Van,2025-09-01 16:30:00,2025-09-02 00:30:00,8.0,2025-09-01 16:46:00,2025-09-02 00:46:00,16,False,4.5
SHP-001502,BAT-001502,Chișinău Local,Domestic,Insulated Van,2025-10-15 19:04:48,2025-10-15 23:04:48,4.0,2025-10-15 21:04:48,2025-10-16 03:34:48,270,False,4.1
SHP-001503,BAT-001503,Prague,Central Europe,Reefer Truck,2025-12-30 20:42:36,2026-01-01 04:42:36,32.0,2025-12-30 21:57:36,2026-01-01 05:57:36,75,False,4.4
SHP-001504,BAT-001504,Berlin,Western Europe,Reefer Truck,2025-12-31 13:07:48,2026-01-02 03:07:48,38.0,2025-12-31 13:12:48,2026-01-02 03:12:48,5,False,3.7
SHP-001505,BAT-001505,Bucharest,Romania,Reefer Truck,2025-09-11 17:28:12,2025-09-12 07:28:12,14.0,2025-09-11 17:33:12,2025-09-12 07:33:12,5,False,2.7
SHP-001506,BAT-001506,Prague,Central Europe,Insulated Van,2025-10-11 13:40:48,2025-10-12 21:40:48,32.0,2025-10-11 14:11:48,2025-10-12 22:11:48,31,False,2.9
SHP-001507,BAT-001507,Prague,Central Europe,Reefer Truck,2025-11-03 15:06:00,2025-11-04 23:06:00,32.0,2025-11-03 15:26:00,2025-11-04 23:26:00,20,False,2.7
SHP-001508,BAT-001508,Chișinău Local,Domestic,Insulated Van,2025-11-13 18:58:48,2025-11-13 22:58:48,4.0,2025-11-13 18:58:48,2025-11-13 22:58:48,0,False,2.6
SHP-001509,BAT-001509,Chișinău Local,Domestic,Insulated Van,2025-11-04 15:54:36,2025-11-04 19:54:36,4.0,2025-11-04 16:35:36,2025-11-04 20:35:36,41,False,3.2
SHP-001510,BAT-001510,Prague,Central Europe,Reefer Truck,2025-09-23 19:31:12,2025-09-25 03:31:12,32.0,2025-09-23 19:54:12,2025-09-25 03:54:12,23,False,2.9
SHP-001511,BAT-001511,Iași,Romania,Insulated Van,2025-12-13 20:47:24,2025-12-14 04:47:24,8.0,2025-12-13 21:42:24,2025-12-14 05:42:24,55,False,2.5
SHP-001512,BAT-001512,Brașov,Romania,Reefer Truck,2025-09-05 16:04:12,2025-09-06 08:04:12,16.0,2025-09-05 18:04:12,2025-09-06 19:38:12,694,False,4.2
SHP-001513,BAT-001513,Iași,Romania,Insulated Van,2025-09-27 15:06:00,2025-09-27 23:06:00,8.0,2025-09-27 16:37:00,2025-09-28 00:37:00,91,False,2.5
SHP-001514,BAT-001514,Berlin,Western Europe,Reefer Truck,2026-01-30 17:25:12,2026-02-01 07:25:12,38.0,2026-01-30 17:46:12,2026-02-01 07:46:12,21,False,2.7
SHP-001515,BAT-001515,Brașov,Romania,Reefer Truck,2026-01-25 17:55:12,2026-01-26 09:55:12,16.0,2026-01-25 19:55:12,2026-01-26 21:29:12,694,False,3.7
SHP-001516,BAT-001516,Iași,Romania,Insulated Van,2025-12-12 14:54:36,2025-12-12 22:54:36,8.0,2025-12-12 15:21:36,2025-12-12 23:21:36,27,False,3.5
SHP-001517,BAT-001517,Iași,Romania,Insulated Van,2025-10-09 15:26:24,2025-10-09 23:26:24,8.0,2025-10-09 15:37:24,2025-10-09 23:37:24,11,False,4.3
SHP-001518,BAT-001518,Berlin,Western Europe,Reefer Truck,2025-10-12 17:45:00,2025-10-14 07:45:00,38.0,2025-10-12 18:27:00,2025-10-14 08:27:00,42,False,3.3
SHP-001519,BAT-001519,Bucharest,Romania,Reefer Truck,2025-06-30 17:43:12,2025-07-01 07:43:12,14.0,2025-06-30 18:02:12,2025-07-01 08:02:12,19,False,2.9
SHP-001520,BAT-001520,Warsaw,Central Europe,Reefer Truck,2025-06-13 14:18:36,2025-06-14 18:18:36,28.0,2025-06-13 14:18:36,2025-06-14 18:18:36,0,False,4.2
SHP-001521,BAT-001521,Bălți Wholesale,Domestic,Ambient Truck,2025-12-12 21:21:00,2025-12-13 02:21:00,5.0,2025-12-12 21:21:00,2025-12-13 02:21:00,0,False,21.7
SHP-001522,BAT-001522,Prague,Central Europe,Reefer Truck,2026-01-28 19:43:12,2026-01-30 03:43:12,32.0,2026-01-28 19:43:12,2026-01-30 03:43:12,0,False,2.9
SHP-001523,BAT-001523,Bălți Wholesale,Domestic,Ambient Truck,2026-01-19 13:16:48,2026-01-19 18:16:48,5.0,2026-01-19 14:28:48,2026-01-19 19:28:48,72,False,18.0
SHP-001524,BAT-001524,Prague,Central Europe,Reefer Truck,2026-02-15 13:57:00,2026-02-16 21:57:00,32.0,2026-02-15 14:29:00,2026-02-16 22:29:00,32,False,3.6
SHP-001525,BAT-001525,Iași,Romania,Insulated Van,2026-01-21 18:55:48,2026-01-22 02:55:48,8.0,2026-01-21 19:00:48,2026-01-22 03:00:48,5,False,4.3
SHP-001526,BAT-001526,Iași,Romania,Insulated Van,2025-08-27 12:03:00,2025-08-27 20:03:00,8.0,2025-08-27 12:09:00,2025-08-27 20:09:00,6,False,3.2
SHP-001527,BAT-001527,Berlin,Western Europe,Reefer Truck,2025-08-27 11:58:48,2025-08-29 01:58:48,38.0,2025-08-27 13:58:48,2025-08-29 07:32:48,334,False,3.3
SHP-001528,BAT-001528,Iași,Romania,Insulated Van,2026-01-02 16:50:24,2026-01-03 00:50:24,8.0,2026-01-02 16:52:24,2026-01-03 00:52:24,2,False,2.6
SHP-001529,BAT-001529,Warsaw,Central Europe,Reefer Truck,2025-10-23 21:06:00,2025-10-25 01:06:00,28.0,2025-10-23 21:29:00,2025-10-25 01:29:00,23,False,2.9
SHP-001530,BAT-001530,Bucharest,Romania,Reefer Truck,2025-11-12 20:30:36,2025-11-13 10:30:36,14.0,2025-11-12 22:30:36,2025-11-13 17:43:36,433,False,4.5
SHP-001531,BAT-001531,Prague,Central Europe,Reefer Truck,2025-09-16 13:12:36,2025-09-17 21:12:36,32.0,2025-09-16 13:39:36,2025-09-17 21:39:36,27,False,3.3
SHP-001532,BAT-001532,Prague,Central Europe,Reefer Truck,2025-07-26 15:35:24,2025-07-27 23:35:24,32.0,2025-07-26 15:35:24,2025-07-27 23:35:24,0,False,4.3
SHP-001533,BAT-001533,Prague,Central Europe,Reefer Truck,2026-02-13 12:10:48,2026-02-14 20:10:48,32.0,2026-02-13 12:18:48,2026-02-14 20:18:48,8,False,2.7
SHP-001534,BAT-001534,Brașov,Romania,Reefer Truck,2025-10-31 13:20:24,2025-11-01 05:20:24,16.0,2025-10-31 15:20:24,2025-11-01 07:29:24,129,False,3.0
SHP-001535,BAT-001535,Chișinău Local,Domestic,Insulated Van,2025-12-03 15:24:36,2025-12-03 19:24:36,4.0,2025-12-03 15:45:36,2025-12-03 19:45:36,21,False,3.1
SHP-001536,BAT-001536,Chișinău Local,Domestic,Insulated Van,2025-10-24 16:51:00,2025-10-24 20:51:00,4.0,2025-10-24 17:02:00,2025-10-24 21:02:00,11,False,3.0
SHP-001537,BAT-001537,Berlin,Western Europe,Reefer Truck,2026-02-22 19:04:12,2026-02-24 09:04:12,38.0,2026-02-22 19:16:12,2026-02-24 09:16:12,12,False,3.3
SHP-001538,BAT-001538,Brașov,Romania,Reefer Truck,2025-10-14 17:48:00,2025-10-15 09:48:00,16.0,2025-10-14 18:11:00,2025-10-15 10:11:00,23,False,2.7
SHP-001539,BAT-001539,Bălți Wholesale,Domestic,Ambient Truck,2025-09-10 19:15:36,2025-09-11 00:15:36,5.0,2025-09-10 20:04:36,2025-09-11 01:04:36,49,True,26.8
SHP-001540,BAT-001540,Bucharest,Romania,Reefer Truck,2025-07-27 22:07:48,2025-07-28 12:07:48,14.0,2025-07-27 22:29:48,2025-07-28 12:29:48,22,False,4.0
SHP-001541,BAT-001541,Brașov,Romania,Reefer Truck,2025-06-25 22:10:12,2025-06-26 14:10:12,16.0,2025-06-26 00:10:12,2025-06-26 17:05:12,175,False,3.8
SHP-001542,BAT-001542,Bucharest,Romania,Reefer Truck,2025-07-18 20:25:12,2025-07-19 10:25:12,14.0,2025-07-18 20:25:12,2025-07-19 10:25:12,0,True,19.7
SHP-001543,BAT-001543,Warsaw,Central Europe,Reefer Truck,2025-11-12 22:28:12,2025-11-14 02:28:12,28.0,2025-11-12 22:44:12,2025-11-14 02:44:12,16,False,3.6
SHP-001544,BAT-001544,Bucharest,Romania,Reefer Truck,2025-12-14 18:18:36,2025-12-15 08:18:36,14.0,2025-12-14 19:22:36,2025-12-15 09:22:36,64,False,3.0
SHP-001545,BAT-001545,Bălți Wholesale,Domestic,Ambient Truck,2025-12-02 16:27:00,2025-12-02 21:27:00,5.0,2025-12-02 17:13:00,2025-12-02 22:13:00,46,False,22.7
SHP-001546,BAT-001546,Iași,Romania,Insulated Van,2026-01-24 18:55:12,2026-01-25 02:55:12,8.0,2026-01-24 20:55:12,2026-01-25 14:58:12,723,False,3.4
SHP-001547,BAT-001547,Brașov,Romania,Reefer Truck,2025-09-09 13:53:24,2025-09-10 05:53:24,16.0,2025-09-09 14:01:24,2025-09-10 06:01:24,8,False,4.3
SHP-001548,BAT-001548,Brașov,Romania,Reefer Truck,2025-10-05 21:40:12,2025-10-06 13:40:12,16.0,2025-10-05 22:09:12,2025-10-06 14:09:12,29,False,2.8
SHP-001549,BAT-001549,Bălți Wholesale,Domestic,Ambient Truck,2025-09-16 18:19:48,2025-09-16 23:19:48,5.0,2025-09-16 19:28:48,2025-09-17 00:28:48,69,False,17.2
SHP-001550,BAT-001550,Bucharest,Romania,Reefer Truck,2025-11-06 18:58:48,2025-11-07 08:58:48,14.0,2025-11-06 19:00:48,2025-11-07 09:00:48,2,True,23.0
SHP-001551,BAT-001551,Chișinău Local,Domestic,Insulated Van,2025-09-26 19:54:00,2025-09-26 23:54:00,4.0,2025-09-26 20:38:00,2025-09-27 00:38:00,44,False,2.8
SHP-001552,BAT-001552,Prague,Central Europe,Reefer Truck,2025-09-15 18:02:24,2025-09-17 02:02:24,32.0,2025-09-15 18:14:24,2025-09-17 02:14:24,12,False,3.4
SHP-001553,BAT-001553,Prague,Central Europe,Insulated Van,2025-08-07 17:15:00,2025-08-09 01:15:00,32.0,2025-08-07 19:15:00,2025-08-09 07:57:00,402,False,4.3
SHP-001554,BAT-001554,Prague,Central Europe,Reefer Truck,2025-12-27 17:22:12,2025-12-29 01:22:12,32.0,2025-12-27 19:22:12,2025-12-29 08:36:12,434,False,4.2
SHP-001555,BAT-001555,Berlin,Western Europe,Reefer Truck,2025-08-12 20:04:48,2025-08-14 10:04:48,38.0,2025-08-12 20:04:48,2025-08-14 10:04:48,0,False,3.9
SHP-001556,BAT-001556,Bucharest,Romania,Reefer Truck,2026-03-11 18:05:24,2026-03-12 08:05:24,14.0,2026-03-11 18:05:24,2026-03-12 08:05:24,0,False,3.7
SHP-001557,BAT-001557,Iași,Romania,Insulated Van,2025-08-06 17:09:36,2025-08-07 01:09:36,8.0,2025-08-06 17:09:36,2025-08-07 01:09:36,0,False,2.5
SHP-001558,BAT-001558,Berlin,Western Europe,Reefer Truck,2026-01-27 22:01:12,2026-01-29 12:01:12,38.0,2026-01-27 22:24:12,2026-01-29 12:24:12,23,False,2.7
SHP-001559,BAT-001559,Brașov,Romania,Reefer Truck,2025-10-18 14:03:00,2025-10-19 06:03:00,16.0,2025-10-18 14:03:00,2025-10-19 06:03:00,0,False,2.8
SHP-001560,BAT-001560,Bucharest,Romania,Reefer Truck,2026-01-31 12:52:48,2026-02-01 02:52:48,14.0,2026-01-31 13:00:48,2026-02-01 03:00:48,8,False,3.3
SHP-001561,BAT-001561,Iași,Romania,Insulated Van,2025-11-01 17:39:36,2025-11-02 01:39:36,8.0,2025-11-01 18:06:36,2025-11-02 02:06:36,27,False,2.8
SHP-001562,BAT-001562,Brașov,Romania,Reefer Truck,2025-09-16 19:24:36,2025-09-17 11:24:36,16.0,2025-09-16 20:23:36,2025-09-17 12:23:36,59,False,2.5
SHP-001563,BAT-001563,Warsaw,Central Europe,Reefer Truck,2025-12-10 16:10:48,2025-12-11 20:10:48,28.0,2025-12-10 17:17:48,2025-12-11 21:17:48,67,False,2.8
SHP-001564,BAT-001564,Prague,Central Europe,Reefer Truck,2025-08-09 18:23:24,2025-08-11 02:23:24,32.0,2025-08-09 18:42:24,2025-08-11 02:42:24,19,False,2.8
SHP-001565,BAT-001565,Bălți Wholesale,Domestic,Ambient Truck,2025-12-13 12:11:24,2025-12-13 17:11:24,5.0,2025-12-13 14:11:24,2025-12-14 04:34:24,683,False,17.0
SHP-001566,BAT-001566,Bucharest,Romania,Reefer Truck,2025-11-21 15:42:00,2025-11-22 05:42:00,14.0,2025-11-21 16:33:00,2025-11-22 06:33:00,51,False,3.9
SHP-001567,BAT-001567,Prague,Central Europe,Reefer Truck,2025-10-13 16:48:36,2025-10-15 00:48:36,32.0,2025-10-13 16:58:36,2025-10-15 00:58:36,10,False,2.6
SHP-001568,BAT-001568,Brașov,Romania,Reefer Truck,2025-09-15 15:19:12,2025-09-16 07:19:12,16.0,2025-09-15 15:19:12,2025-09-16 07:19:12,0,False,3.6
SHP-001569,BAT-001569,Chișinău Local,Domestic,Insulated Van,2025-11-02 15:20:24,2025-11-02 19:20:24,4.0,2025-11-02 15:27:24,2025-11-02 19:27:24,7,False,2.6
SHP-001570,BAT-001570,Bucharest,Romania,Reefer Truck,2025-08-29 13:59:24,2025-08-30 03:59:24,14.0,2025-08-29 15:59:24,2025-08-30 06:01:24,122,False,4.3
SHP-001571,BAT-001571,Warsaw,Central Europe,Insulated Van,2025-09-11 21:22:48,2025-09-13 01:22:48,28.0,2025-09-11 21:39:48,2025-09-13 01:39:48,17,False,3.6
SHP-001572,BAT-001572,Iași,Romania,Insulated Van,2025-12-31 22:25:48,2026-01-01 06:25:48,8.0,2025-12-31 23:38:48,2026-01-01 07:38:48,73,False,3.0
SHP-001573,BAT-001573,Chișinău Local,Domestic,Insulated Van,2026-01-03 20:34:12,2026-01-04 00:34:12,4.0,2026-01-03 20:51:12,2026-01-04 00:51:12,17,False,3.9
SHP-001574,BAT-001574,Chișinău Local,Domestic,Insulated Van,2026-01-25 10:12:36,2026-01-25 14:12:36,4.0,2026-01-25 10:53:36,2026-01-25 14:53:36,41,False,4.3
SHP-001575,BAT-001575,Brașov,Romania,Reefer Truck,2025-10-07 19:02:24,2025-10-08 11:02:24,16.0,2025-10-07 19:27:24,2025-10-08 11:27:24,25,False,2.6
SHP-001576,BAT-001576,Bucharest,Romania,Reefer Truck,2025-11-29 16:13:12,2025-11-30 06:13:12,14.0,2025-11-29 16:20:12,2025-11-30 06:20:12,7,False,3.8
SHP-001577,BAT-001577,Bucharest,Romania,Reefer Truck,2025-11-15 14:39:36,2025-11-16 04:39:36,14.0,2025-11-15 15:25:36,2025-11-16 05:25:36,46,False,3.5
SHP-001578,BAT-001578,Bălți Wholesale,Domestic,Ambient Truck,2025-11-18 21:05:24,2025-11-19 02:05:24,5.0,2025-11-18 21:05:24,2025-11-19 02:05:24,0,False,18.8
SHP-001579,BAT-001579,Chișinău Local,Domestic,Insulated Van,2025-08-27 18:18:36,2025-08-27 22:18:36,4.0,2025-08-27 20:18:36,2025-08-28 01:48:36,210,False,3.2
SHP-001580,BAT-001580,Warsaw,Central Europe,Reefer Truck,2025-08-13 18:31:12,2025-08-14 22:31:12,28.0,2025-08-13 19:01:12,2025-08-14 23:01:12,30,False,2.7
SHP-001581,BAT-001581,Berlin,Western Europe,Reefer Truck,2025-12-02 18:51:00,2025-12-04 08:51:00,38.0,2025-12-02 20:41:00,2025-12-04 10:41:00,110,False,2.8
SHP-001582,BAT-001582,Warsaw,Central Europe,Reefer Truck,2026-02-04 12:21:00,2026-02-05 16:21:00,28.0,2026-02-04 12:52:00,2026-02-05 16:52:00,31,False,4.4
SHP-001583,BAT-001583,Chișinău Local,Domestic,Insulated Van,2025-10-09 19:57:00,2025-10-09 23:57:00,4.0,2025-10-09 21:57:00,2025-10-10 09:15:00,558,False,3.7
SHP-001584,BAT-001584,Bucharest,Romania,Reefer Truck,2025-11-26 22:36:36,2025-11-27 12:36:36,14.0,2025-11-26 22:36:36,2025-11-27 12:36:36,0,False,3.6
SHP-001585,BAT-001585,Bălți Wholesale,Domestic,Ambient Truck,2025-09-19 11:22:12,2025-09-19 16:22:12,5.0,2025-09-19 11:22:12,2025-09-19 16:22:12,0,False,18.0
SHP-001586,BAT-001586,Iași,Romania,Insulated Van,2025-12-19 20:25:12,2025-12-20 04:25:12,8.0,2025-12-19 21:20:12,2025-12-20 05:20:12,55,False,3.8
SHP-001587,BAT-001587,Prague,Central Europe,Reefer Truck,2025-08-24 18:34:48,2025-08-26 02:34:48,32.0,2025-08-24 18:34:48,2025-08-26 02:34:48,0,False,3.2
SHP-001588,BAT-001588,Berlin,Western Europe,Reefer Truck,2025-10-25 12:39:36,2025-10-27 02:39:36,38.0,2025-10-25 13:27:36,2025-10-27 03:27:36,48,False,3.5
SHP-001589,BAT-001589,Iași,Romania,Insulated Van,2026-01-13 18:42:36,2026-01-14 02:42:36,8.0,2026-01-13 20:42:36,2026-01-14 09:04:36,382,False,2.6
SHP-001590,BAT-001590,Brașov,Romania,Reefer Truck,2025-10-23 14:25:48,2025-10-24 06:25:48,16.0,2025-10-23 14:36:48,2025-10-24 06:36:48,11,False,3.3
SHP-001591,BAT-001591,Chișinău Local,Domestic,Insulated Van,2026-01-16 22:08:24,2026-01-17 02:08:24,4.0,2026-01-16 22:08:24,2026-01-17 02:08:24,0,False,3.5
SHP-001592,BAT-001592,Chișinău Local,Domestic,Insulated Van,2026-01-07 20:27:00,2026-01-08 00:27:00,4.0,2026-01-07 20:38:00,2026-01-08 00:38:00,11,False,3.4
SHP-001593,BAT-001593,Bălți Wholesale,Domestic,Ambient Truck,2025-09-13 19:01:48,2025-09-14 00:01:48,5.0,2025-09-13 19:16:48,2025-09-14 00:16:48,15,True,28.6
SHP-001594,BAT-001594,Prague,Central Europe,Reefer Truck,2026-01-14 18:15:36,2026-01-16 02:15:36,32.0,2026-01-14 18:15:36,2026-01-16 02:15:36,0,False,2.6
SHP-001595,BAT-001595,Iași,Romania,Reefer Truck,2025-06-20 12:33:36,2025-06-20 20:33:36,8.0,2025-06-20 12:33:36,2025-06-20 20:33:36,0,False,2.5
SHP-001596,BAT-001596,Chișinău Local,Domestic,Insulated Van,2025-11-17 17:02:24,2025-11-17 21:02:24,4.0,2025-11-17 17:40:24,2025-11-17 21:40:24,38,False,3.2
SHP-001597,BAT-001597,Chișinău Local,Domestic,Insulated Van,2025-11-19 12:16:12,2025-11-19 16:16:12,4.0,2025-11-19 12:44:12,2025-11-19 16:44:12,28,False,4.5
SHP-001598,BAT-001598,Bucharest,Romania,Reefer Truck,2025-11-25 14:06:36,2025-11-26 04:06:36,14.0,2025-11-25 16:06:36,2025-11-26 13:51:36,585,False,2.8
SHP-001599,BAT-001599,Prague,Central Europe,Reefer Truck,2025-09-15 14:18:00,2025-09-16 22:18:00,32.0,2025-09-15 14:20:00,2025-09-16 22:20:00,2,False,3.0
SHP-001600,BAT-001600,Prague,Central Europe,Reefer Truck,2025-07-21 20:16:12,2025-07-23 04:16:12,32.0,2025-07-21 20:16:12,2025-07-23 04:16:12,0,False,2.8
SHP-001601,BAT-001601,Chișinău Local,Domestic,Insulated Van,2025-08-30 14:22:48,2025-08-30 18:22:48,4.0,2025-08-30 14:29:48,2025-08-30 18:29:48,7,False,3.8
SHP-001602,BAT-001602,Berlin,Western Europe,Reefer Truck,2025-08-23 15:34:12,2025-08-25 05:34:12,38.0,2025-08-23 16:13:12,2025-08-25 06:13:12,39,False,4.0
SHP-001603,BAT-001603,Bucharest,Romania,Reefer Truck,2026-03-19 14:02:24,2026-03-20 04:02:24,14.0,2026-03-19 14:22:24,2026-03-20 04:22:24,20,False,3.0
SHP-001604,BAT-001604,Bălți Wholesale,Domestic,Ambient Truck,2025-08-26 14:42:36,2025-08-26 19:42:36,5.0,2025-08-26 15:05:36,2025-08-26 20:05:36,23,False,21.5
SHP-001605,BAT-001605,Bucharest,Romania,Reefer Truck,2025-11-07 15:46:12,2025-11-08 05:46:12,14.0,2025-11-07 16:24:12,2025-11-08 06:24:12,38,False,2.7
SHP-001606,BAT-001606,Bucharest,Romania,Reefer Truck,2025-12-15 16:21:36,2025-12-16 06:21:36,14.0,2025-12-15 17:08:36,2025-12-16 07:08:36,47,False,3.3
SHP-001607,BAT-001607,Bucharest,Romania,Reefer Truck,2025-12-23 11:40:48,2025-12-24 01:40:48,14.0,2025-12-23 11:40:48,2025-12-24 01:40:48,0,False,2.6
SHP-001608,BAT-001608,Prague,Central Europe,Reefer Truck,2025-10-05 14:34:12,2025-10-06 22:34:12,32.0,2025-10-05 14:34:12,2025-10-06 22:34:12,0,False,4.3
SHP-001609,BAT-001609,Iași,Romania,Insulated Van,2025-10-16 15:16:12,2025-10-16 23:16:12,8.0,2025-10-16 15:33:12,2025-10-16 23:33:12,17,False,2.6
SHP-001610,BAT-001610,Bucharest,Romania,Reefer Truck,2026-01-06 13:21:36,2026-01-07 03:21:36,14.0,2026-01-06 14:50:36,2026-01-07 04:50:36,89,False,3.8
SHP-001611,BAT-001611,Bălți Wholesale,Domestic,Ambient Truck,2025-09-20 18:18:36,2025-09-20 23:18:36,5.0,2025-09-20 19:01:36,2025-09-21 00:01:36,43,True,25.7
SHP-001612,BAT-001612,Berlin,Western Europe,Reefer Truck,2025-09-17 13:12:00,2025-09-19 03:12:00,38.0,2025-09-17 13:21:00,2025-09-19 03:21:00,9,False,4.1
SHP-001613,BAT-001613,Bucharest,Romania,Reefer Truck,2025-08-04 13:58:12,2025-08-05 03:58:12,14.0,2025-08-04 15:30:12,2025-08-05 05:30:12,92,False,3.1
SHP-001614,BAT-001614,Bălți Wholesale,Domestic,Ambient Truck,2025-08-28 11:43:48,2025-08-28 16:43:48,5.0,2025-08-28 12:21:48,2025-08-28 17:21:48,38,False,18.0
SHP-001615,BAT-001615,Berlin,Western Europe,Reefer Truck,2025-10-04 17:25:12,2025-10-06 07:25:12,38.0,2025-10-04 17:25:12,2025-10-06 07:25:12,0,False,3.1
SHP-001616,BAT-001616,Iași,Romania,Insulated Van,2025-11-30 20:50:24,2025-12-01 04:50:24,8.0,2025-11-30 20:50:24,2025-12-01 04:50:24,0,True,14.0
SHP-001617,BAT-001617,Berlin,Western Europe,Reefer Truck,2025-07-23 17:55:48,2025-07-25 07:55:48,38.0,2025-07-23 18:09:48,2025-07-25 08:09:48,14,False,2.5
SHP-001618,BAT-001618,Chișinău Local,Domestic,Insulated Van,2026-01-14 14:32:24,2026-01-14 18:32:24,4.0,2026-01-14 15:34:24,2026-01-14 19:34:24,62,True,17.8
SHP-001619,BAT-001619,Brașov,Romania,Reefer Truck,2025-10-03 13:04:48,2025-10-04 05:04:48,16.0,2025-10-03 13:06:48,2025-10-04 05:06:48,2,False,2.6
SHP-001620,BAT-001620,Bucharest,Romania,Reefer Truck,2026-01-01 18:45:00,2026-01-02 08:45:00,14.0,2026-01-01 18:45:00,2026-01-02 08:45:00,0,False,4.3
SHP-001621,BAT-001621,Warsaw,Central Europe,Reefer Truck,2025-08-11 16:34:48,2025-08-12 20:34:48,28.0,2025-08-11 17:32:48,2025-08-12 21:32:48,58,False,4.1
SHP-001622,BAT-001622,Brașov,Romania,Reefer Truck,2025-12-12 18:24:36,2025-12-13 10:24:36,16.0,2025-12-12 18:49:36,2025-12-13 10:49:36,25,False,4.1
SHP-001623,BAT-001623,Bălți Wholesale,Domestic,Ambient Truck,2026-01-10 15:55:12,2026-01-10 20:55:12,5.0,2026-01-10 16:11:12,2026-01-10 21:11:12,16,False,15.9
SHP-001624,BAT-001624,Warsaw,Central Europe,Reefer Truck,2025-11-29 17:48:00,2025-11-30 21:48:00,28.0,2025-11-29 17:59:00,2025-11-30 21:59:00,11,False,2.9
SHP-001625,BAT-001625,Berlin,Western Europe,Reefer Truck,2025-07-30 23:33:00,2025-08-01 13:33:00,38.0,2025-07-30 23:33:00,2025-08-01 13:33:00,0,False,4.4
SHP-001626,BAT-001626,Bălți Wholesale,Domestic,Ambient Truck,2025-09-01 16:01:12,2025-09-01 21:01:12,5.0,2025-09-01 17:20:12,2025-09-01 22:20:12,79,False,22.4
SHP-001627,BAT-001627,Prague,Central Europe,Insulated Van,2025-07-15 18:30:00,2025-07-17 02:30:00,32.0,2025-07-15 18:37:00,2025-07-17 02:37:00,7,True,22.6
SHP-001628,BAT-001628,Bălți Wholesale,Domestic,Ambient Truck,2026-01-18 21:48:00,2026-01-19 02:48:00,5.0,2026-01-18 22:11:00,2026-01-19 03:11:00,23,False,18.0
SHP-001629,BAT-001629,Brașov,Romania,Reefer Truck,2025-12-10 15:24:36,2025-12-11 07:24:36,16.0,2025-12-10 16:41:36,2025-12-11 08:41:36,77,False,2.8
SHP-001630,BAT-001630,Bucharest,Romania,Reefer Truck,2025-11-24 21:48:00,2025-11-25 11:48:00,14.0,2025-11-24 21:48:00,2025-11-25 11:48:00,0,False,3.9
SHP-001631,BAT-001631,Iași,Romania,Insulated Van,2025-08-22 16:58:12,2025-08-23 00:58:12,8.0,2025-08-22 17:09:12,2025-08-23 01:09:12,11,False,3.7
SHP-001632,BAT-001632,Bălți Wholesale,Domestic,Reefer Truck,2025-07-02 15:24:36,2025-07-02 20:24:36,5.0,2025-07-02 15:24:36,2025-07-02 20:24:36,0,False,3.0
SHP-001633,BAT-001633,Bucharest,Romania,Reefer Truck,2026-02-17 17:20:24,2026-02-18 07:20:24,14.0,2026-02-17 19:20:24,2026-02-18 15:45:24,505,False,3.9
SHP-001634,BAT-001634,Chișinău Local,Domestic,Insulated Van,2025-10-26 13:43:48,2025-10-26 17:43:48,4.0,2025-10-26 13:57:48,2025-10-26 17:57:48,14,False,4.3
SHP-001635,BAT-001635,Prague,Central Europe,Reefer Truck,2026-03-20 15:12:36,2026-03-21 23:12:36,32.0,2026-03-20 15:12:36,2026-03-21 23:12:36,0,False,3.0
SHP-001636,BAT-001636,Bucharest,Romania,Reefer Truck,2025-11-17 21:34:48,2025-11-18 11:34:48,14.0,2025-11-17 21:36:48,2025-11-18 11:36:48,2,False,4.0
SHP-001637,BAT-001637,Iași,Romania,Insulated Van,2025-08-25 14:48:00,2025-08-25 22:48:00,8.0,2025-08-25 14:48:00,2025-08-25 22:48:00,0,False,2.7
SHP-001638,BAT-001638,Brașov,Romania,Reefer Truck,2026-03-03 16:15:36,2026-03-04 08:15:36,16.0,2026-03-03 16:15:36,2026-03-04 08:15:36,0,False,3.5
SHP-001639,BAT-001639,Brașov,Romania,Reefer Truck,2026-03-24 18:22:48,2026-03-25 10:22:48,16.0,2026-03-24 18:54:48,2026-03-25 10:54:48,32,False,3.8
SHP-001640,BAT-001640,Warsaw,Central Europe,Reefer Truck,2025-11-11 16:18:36,2025-11-12 20:18:36,28.0,2025-11-11 16:43:36,2025-11-12 20:43:36,25,False,4.5
